PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
419,-,440,Yes,SISTER SADIE,Well,Mountain Home/Crossroads,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,321,513,1,1,1,1,0,1,286,1,385,1,-,-,440,-,-,-,-,-,-,-,-,-,-
441,-,441,Yes,BILLY GILMAN,Delta Queen,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,304,381,1,1,1,1,0,1,531,1,386,1,-,-,441,-,-,4601,-,-,-,-,-,-,-
442,-,442,Yes,WOOD BOX HEROES,Cross The Line,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,333,579,1,1,1,1,0,1,329,1,387,1,-,-,442,-,-,-,-,-,-,-,-,-,-
424,-,443,Yes,LORD OF THE STRINGS,Stone By Stone,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,310,438,1,1,1,1,0,1,302,1,388,1,-,-,443,-,-,-,-,-,-,-,-,-,-
444,-,444,Yes,DARREN NICHOLSON,Talkin' To The Moon,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,315,469,1,1,1,1,0,1,503,1,389,1,-,-,444,-,-,-,-,-,-,-,-,-,-
445,-,445,Yes,CARLEY ARROWOOD,Tsali's Run,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,291,282,1,1,1,1,0,1,447,1,390,1,-,-,445,-,-,-,-,-,-,-,-,-,-
446,-,446,Yes,UNSPOKEN TRADITION,Weeds Don't Wither,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,327,558,1,1,1,1,0,1,518,1,391,1,-,-,446,-,-,-,-,-,-,-,-,-,-
447,-,447,Yes,ZOE & CLOYD,Buckle Up The Backstrap,Organic,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,334,580,1,1,1,1,0,1,281,1,392,1,-,-,447,-,-,-,-,-,-,-,-,-,-
269,-,448,Yes,DAVE ADKINS,Bad Moon Rising,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,288,275,1,1,1,1,0,1,409,1,393,1,-,-,448,-,-,-,-,-,-,-,-,-,-
449,-,449,Yes,TIM RAYBON BAND,I Could Get Used To This,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,319,492,1,1,1,1,0,1,380,1,394,1,-,-,449,-,-,-,-,-,-,-,-,-,-
450,-,450,Yes,MITCHELL TENPENNY,Breaking My Heart,Riser House/Columbia,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,326,541,1,1,1,1,0,1,247,1,395,1,-,-,450,-,-,-,-,-,-,-,-,-,-
243,-,451,Yes,KELLIE PICKLER,Star Spangled Banner,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,318,483,1,1,1,1,0,1,323,1,396,1,-,-,451,-,-,-,-,-,-,-,-,-,-
452,-,452,Yes,ANNIE BOSKO,Sometimes I Forget,Stone Country,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,437,301,1,1,1,1,0,1,514,1,645,0,-,-,452,-,-,-,-,-,-,-,-,-,-
453,-,453,Yes,SHAYLEN,Been There Before,Two Hats Music Group,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,453,504,1,1,1,1,0,1,349,1,646,0,-,-,453,-,-,-,-,-,-,-,-,-,-
438,-,454,Yes,TRIBUTE QUARTET,I Want To Get Closer,Daywind,-,3,0,3,1,0,1,1,0,0,0,0,0.001,0,0.001,482,544,1,1,1,1,0,1,572,0,647,0,-,-,454,-,-,-,-,-,-,-,-,-,-
402,453,455,Yes,DOWN EAST BOYS,There's A Song For That,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,239,194,1,0,1,1,1,0,492,1,397,1,-,-,455,-,-,-,-,-,-,-,-,-,-
396,451,456,Yes,JOSEPH HABEDANK,The Basement,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,249,197,1,0,1,1,1,0,300,1,398,1,-,-,456,-,-,-,-,-,-,-,-,-,-
416,480,457,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.001,0.005,231,260,1,0,1,1,1,0,463,1,399,1,-,-,457,-,-,-,-,-,-,-,-,-,-
369,475,458,Yes,GUARDIANS,Heaven Is Happening,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,247,196,1,0,1,1,1,0,345,1,400,1,-,-,458,-,-,-,-,-,-,-,-,-,-
412,468,459,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,258,202,1,0,1,1,1,0,357,1,401,1,-,-,459,-,-,-,-,-,-,-,-,-,-
92,434,460,Yes,MORGAN WALLEN,Silverado For Sale,Big Loud/Republic,-,3,3,0,1,1,0,0,0,0,1,0,0.006,0.006,0,286,212,1,0,1,1,1,0,401,1,402,1,-,-,460,-,-,-,-,-,-,-,-,-,-
402,466,461,Yes,PEACH GOLDMAN,Grace Will Lead You Home,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,272,206,1,0,1,1,1,0,234,1,403,1,-,-,461,-,-,-,-,-,-,-,-,-,-
408,467,462,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,266,205,1,0,1,1,1,0,427,1,404,1,-,-,462,-,-,-,-,-,-,-,-,-,-
399,471,463,Yes,KRAMERS,Let Me Be The Well,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,223,189,1,0,1,1,1,0,228,1,405,1,-,-,463,-,-,-,-,-,-,-,-,-,-
102,439,464,Yes,KIP MOORE,If I Was Your Lover,MCA Nashville,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,313,219,1,0,1,1,1,0,435,1,406,1,-,-,464,-,-,-,-,-,-,-,-,-,-
256,478,465,Yes,TECH N9NE,Red Kingdom,Strange Music,-,3,3,0,1,1,0,0,0,0,1,0,0.005,0.005,0,324,223,1,0,1,1,1,0,266,1,407,1,317,-,465,-,-,-,-,-,3356,-,-,-,-
438,440,466,Yes,GRAHAM BARHAM,LIGHTS ON NOBODY'S HOME,Sony Music Nashville,-,3,3,0,1,1,0,0,0,0,0,1,0.002,0.005,-0.003,436,214,1,0,1,1,1,0,294,1,648,0,-,-,466,-,-,-,-,-,-,-,-,-,-
99,275,467,,FLORIDA GEORGIA LINE,Y'all Boys f/Hardy,BMLG,-,3,5,-2,2,3,-1,1,0,0,0,1,0,0.001,-0.001,515,262,2,1,2,0.5,0.8,-0.3,311,1,649,0,-,-,467,-,-,-,-,-,-,-,-,-,-
195,286,468,,DUSTIN LYNCH,Honky Tonk Heartbreaker,Broken Bow,-,3,5,-2,1,2,-1,0,0,1,0,0,0.005,0.011,-0.006,311,163,1,0,1,1,2,-1,355,1,408,1,-,-,468,-,-,-,-,-,-,-,-,-,-
233,234,469,,BRIAN FREE & ASSURANCE,Meet Me At The Cross,Daywind,-,3,8,-5,1,2,-1,0,1,0,0,0,0.006,0.006,0,233,191,1,0,1,0.5,1,-0.5,428,1,409,1,-,-,469,-,-,-,-,-,-,-,-,-,-
234,233,470,,JEFF & SHERI EASTER,Here Comes Jesus f/ Mo Pitney,She Loved Music,-,3,8,-5,1,2,-1,0,1,0,0,0,0.006,0.006,0,240,195,1,0,1,0.5,1,-0.5,333,1,410,1,-,-,470,-,-,-,-,-,-,-,-,-,-
58,159,471,,TIM DUGGER,Buy A Bar,Curb,-,3,24,-21,1,10,-9,1,0,0,0,0,0.001,0.003,-0.002,460,236,1,0,1,0.5,5,-4.5,578,0,650,0,-,-,471,-,-,-,-,-,-,-,-,-,-
150,784,472,Yes,TAYLOR SWIFT,Cruel Summer,Republic,-,2,0,2,1,0,1,0,0,1,0,0,0.004,0,0.004,350,534,1,1,1,1,0,1,314,1,411,1,1,1,472,-,5,218,-,-,-,-,156,148,5
349,623,473,Yes,DALE ANN BRADLEY,Because He Loved Me,Pinecastle,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,363,303,1,1,1,1,0,1,378,1,412,1,-,-,473,-,-,-,-,-,-,-,-,-,-
129,688,474,Yes,AARON WATSON,Boots,BIG Label,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,429,570,1,1,1,1,0,1,535,1,413,1,-,-,474,-,-,-,-,-,-,-,-,-,-
95,666,475,Yes,WADE BOWEN,Honky Tonk Roll,Bowen Sound/Thirty Tigers,-,2,0,2,1,0,1,0,0,0,1,0,0.002,0,0.002,438,302,1,1,1,1,0,1,379,1,414,1,-,-,475,-,-,-,-,-,-,-,-,-,-
116,613,476,Yes,HAILEY WHITTERS,Glad To Be Here f/Brent Cobb,Pigasus/S&D/Big Loud,-,2,0,2,1,0,1,0,0,0,0,1,0.001,0,0.001,484,574,1,1,1,1,0,1,334,1,651,0,-,-,476,-,-,-,-,-,-,-,-,-,-
59,817,477,Yes,IAN MUNSICK,Long Haul,Warner/WEA,-,2,0,2,1,0,1,1,0,0,0,0,0.001,0,0.001,475,466,1,1,1,1,0,1,559,0,652,0,-,-,477,-,-,-,-,-,-,-,-,-,-
109,612,478,Yes,STURGILL SIMPSON,I Don't Mind ('20),High Top Mt/Thirty Tigers,-,2,0,2,1,0,1,1,0,0,0,0,0,0,0,558,510,1,1,1,1,0,1,560,0,653,0,-,-,478,-,-,735,-,-,-,-,-,-,-
92,-,479,Yes,HANNAH ELLIS,Home And A Hometown,Curb,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,302,356,1,1,1,1,0,1,386,1,415,1,-,-,479,-,-,-,-,-,-,-,-,-,-
185,-,480,Yes,MEGAN MORONEY,Lucky,Columbia/Columbia Nash,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,314,463,1,1,1,1,0,1,371,1,416,1,-,-,480,-,-,-,-,-,-,-,-,-,-
481,-,481,Yes,KELSEA BALLERINI,Blindsided,Black River Entertainment,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,292,290,1,1,1,1,0,1,220,1,417,1,-,-,481,-,-,-,-,-,-,-,-,-,-
354,-,482,Yes,JOHN ANDERSON,Tuesday I'll Be..f/B.Shelton,Easy Eye Sound/BMG,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,289,280,1,1,1,1,0,1,249,1,418,1,-,-,482,-,-,-,-,-,-,-,-,-,-
390,-,483,Yes,JASON ISBELL & THE 400 UNIT,Last Of My Kind,Southeastrn/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,307,401,1,1,1,1,0,1,505,1,419,1,-,-,483,-,-,4245,-,-,-,-,-,-,-
139,-,484,Yes,JOSH ABBOTT BAND,The Luckiest f/Catie Offerman,Pretty Damn Tough,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,308,417,1,1,1,1,0,1,293,1,420,1,-,-,484,-,-,-,-,-,-,-,-,-,-
123,-,485,Yes,HAILEY WHITTERS,Heartland,Pigasus/Big Loud,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,331,575,1,1,1,1,0,1,467,1,421,1,-,-,485,-,-,-,-,-,-,-,-,-,-
126,-,486,Yes,ERIC CHURCH,Crazyland,EMI Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,294,326,1,1,1,1,0,1,268,1,422,1,-,-,486,-,-,-,-,-,-,-,-,-,-
196,-,487,Yes,TYLER CHILDERS,Nose On The Grindstone,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,293,324,1,1,1,1,0,1,543,1,423,1,-,-,487,-,-,4681,-,-,-,-,-,-,-
360,-,488,Yes,COURTNEY MARIE ANDREWS,It Must Be Someone Else's Faul,Fat Possum,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,290,281,1,1,1,1,0,1,421,1,424,1,-,-,488,-,-,3998,-,-,-,-,-,-,-
86,-,489,Yes,KIDD G,Summer In A Small Town,Rebel/Valory/Geffen,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,398,422,1,1,1,1,0,1,532,1,425,1,-,-,489,-,-,-,-,-,-,-,-,-,-
365,-,490,Yes,OLE TYMERS CAJUN BAND,Lafayette Two Step,Mardi Gras,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,412,473,1,1,1,1,0,1,309,1,426,1,-,-,490,-,-,-,-,-,-,-,-,-,-
262,-,491,Yes,LORE FAMILY,I Bring You Jesus,Horizon,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,402,439,1,1,1,1,0,1,402,1,427,1,-,-,491,-,-,-,-,-,-,-,-,-,-
92,-,492,Yes,CHRIS STAPLETON,When I'm With You,Mercury Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,422,526,1,1,1,1,0,1,290,1,428,1,-,-,492,-,-,-,-,-,-,-,-,-,-
91,-,493,Yes,PISTOL ANNIES,Interstate Gospel,RCA Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,415,484,1,1,1,1,0,1,331,1,429,1,-,-,493,-,-,-,-,-,-,-,-,-,-
363,-,494,Yes,DILLON CARMICHAEL,Leave The Lovin',Riser House,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,373,319,1,1,1,1,0,1,232,1,430,1,-,-,494,-,-,-,-,-,-,-,-,-,-
389,-,495,Yes,CHARLEY CROCKETT,Wreck Me,Son Of Davy/Thirty Tigers,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,378,338,1,1,1,1,0,1,418,1,431,1,-,-,495,-,-,-,-,-,-,-,-,-,-
431,-,496,Yes,SADIE BASS,Oh Sun,---,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,358,293,1,1,1,1,0,1,517,1,432,1,-,-,496,-,-,-,-,-,-,-,-,-,-
80,-,497,Yes,KACEY MUSGRAVES,Space Cowboy,MCA Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,411,467,1,1,1,1,0,1,469,1,433,1,-,-,497,-,-,-,-,-,-,-,-,-,-
396,-,498,Yes,MARCUS KING BAND,Goodbye Carolina,Fantasy/Concord,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,400,426,1,1,1,1,0,1,319,1,434,1,-,-,498,-,-,-,-,-,-,-,-,-,-
203,-,499,Yes,TYLER CHILDERS,Born Again,HickmanHoll/Thirty Tigers,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,376,323,1,1,1,1,0,1,370,1,435,1,-,-,499,-,-,-,-,-,-,-,-,-,-
430,-,500,Yes,CANAAN SMITH,American Dream,Round Here/AWAL,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,419,514,1,1,1,1,0,1,235,1,436,1,-,-,500,-,-,-,-,-,-,-,-,-,-
