PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
102,-,440,Yes,KIP MOORE,If I Was Your Lover,MCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,310,473,1,1,1,1,0,1,323,1,381,1,-,-,440,-,-,-,-,-,-,-,-,-,-
86,-,441,Yes,TRAVIS DENNING,Buy A Girl A Drink,Mercury Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,300,363,1,1,1,1,0,1,392,1,382,1,-,-,441,-,-,-,-,-,-,-,-,-,-
79,-,442,Yes,RANDY ROGERS BAND,Neon Blues,TommyJacksn/Thirty Tigers,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,315,499,1,1,1,1,0,1,284,1,383,1,-,-,442,-,-,-,-,-,-,-,-,-,-
88,-,443,Yes,JORDAN DAVIS,Cool Anymore f/Julia Michaels,MCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,298,360,1,1,1,1,0,1,399,1,384,1,-,-,443,-,-,-,-,-,-,-,-,-,-
115,-,444,Yes,TROY CARTWRIGHT,That's Why,Tron Donson,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,296,337,1,1,1,1,0,1,382,1,385,1,-,-,444,-,-,-,-,-,-,-,-,-,-
424,-,445,Yes,QUEEN LATIFAH,The Star-Spangled Banner,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,313,494,1,1,1,1,0,1,272,1,386,1,-,-,445,-,-,-,-,-,-,-,-,-,-
239,-,446,Yes,TERRY BAUCOM,The Rock,John Boy & Billy,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,293,312,1,1,1,1,0,1,252,1,387,1,-,-,446,-,-,-,-,-,-,-,-,-,-
447,-,447,Yes,JOSH ROSS,Single Again,The Core/UMC,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,316,503,1,1,1,1,0,1,367,1,388,1,-,-,447,-,-,-,-,-,-,-,-,-,-
448,-,448,Yes,TOBY MCALLISTER,A Tombstone Every Mile,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,342,456,1,1,1,1,0,1,338,1,389,1,-,-,448,-,-,-,-,-,-,-,-,-,-
224,-,449,Yes,12/OC,Mama's Right,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,328,298,1,1,1,1,0,1,320,1,390,1,-,-,449,-,-,-,-,-,-,-,-,-,-
90,-,450,Yes,GARTH BROOKS,The Thunder Rolls (Live 2018),Pearl,-,3,0,3,1,0,1,0,1,0,0,0,0.003,0,0.003,356,325,1,1,1,1,0,1,260,1,391,1,-,-,450,-,-,-,-,-,-,-,-,-,-
451,-,451,Yes,COREY KENT,Don't Tell Her I Told You,Combustion/RCA Nashville,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,452,430,1,1,1,1,0,1,266,1,652,0,-,-,451,-,-,-,-,-,-,-,-,-,-
396,473,452,Yes,JOSEPH HABEDANK,The Basement,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,247,204,1,0,1,1,1,0,265,1,392,1,-,-,452,-,-,-,-,-,-,-,-,-,-
210,465,453,Yes,JEFF & SHERI EASTER,One Name f/ The Sound,She Loved Music,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,240,199,1,0,1,1,1,0,518,1,393,1,-,-,453,-,-,-,-,-,-,-,-,-,-
318,483,454,Yes,JIM & MELISSA BRADY,Great God Of My Joy,Daywind Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,226,188,1,0,1,1,1,0,512,1,394,1,-,-,454,-,-,-,-,-,-,-,-,-,-
372,478,455,Yes,JORDAN FAMILY BAND,Jesus And Me,Skyland Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,252,206,1,0,1,1,1,0,491,1,395,1,-,-,455,-,-,-,-,-,-,-,-,-,-
319,475,456,Yes,ERNIE HAASE & SIGNATURE SOUND,One Of These Mornings,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,245,202,1,0,1,1,1,0,341,1,396,1,-,-,456,-,-,-,-,-,-,-,-,-,-
196,471,457,Yes,EMILY ANN ROBERTS,The Building,Starstruck Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,273,225,1,0,1,1,1,0,464,1,397,1,-,-,457,-,-,-,-,-,-,-,-,-,-
376,480,458,Yes,KAREN PECK & NEW RIVER,Dance,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,254,208,1,0,1,1,1,0,401,1,398,1,-,-,458,-,-,-,-,-,-,-,-,-,-
402,517,459,Yes,DOWN EAST BOYS,There's A Song For That,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,237,197,1,0,1,1,1,0,472,1,399,1,-,-,459,-,-,-,-,-,-,-,-,-,-
374,467,460,Yes,ZANE & DONNA KING,Can't Go So Wrong,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,258,211,1,0,1,1,1,0,248,1,400,1,-,-,460,-,-,-,-,-,-,-,-,-,-
392,479,461,Yes,MYLON HAYES FAMILY,Jesus Loves You,UIA,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,248,205,1,0,1,1,1,0,411,1,401,1,-,-,461,-,-,-,-,-,-,-,-,-,-
178,474,462,Yes,11TH HOUR,Letters To Heaven,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,229,191,1,0,1,1,1,0,479,1,402,1,-,-,462,-,-,-,-,-,-,-,-,-,-
206,481,463,Yes,REBA MCENTIRE,I'll Fly Away,Valory/NASH Icon,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,263,216,1,0,1,1,1,0,377,1,403,1,-,-,463,-,-,-,-,-,-,-,-,-,-
363,482,464,Yes,SOUTHBOUND,Lost And Found,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,276,227,1,0,1,1,1,0,251,1,404,1,-,-,464,-,-,-,-,-,-,-,-,-,-
402,513,465,Yes,PEACH GOLDMAN,Grace Will Lead You Home,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,269,221,1,0,1,1,1,0,388,1,405,1,-,-,465,-,-,-,-,-,-,-,-,-,-
191,468,466,Yes,SOUTHBOUND,Address Change Notification,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,275,226,1,0,1,1,1,0,250,1,406,1,-,-,466,-,-,-,-,-,-,-,-,-,-
408,515,467,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,264,218,1,0,1,1,1,0,421,1,407,1,-,-,467,-,-,-,-,-,-,-,-,-,-
369,525,468,Yes,GUARDIANS,Heaven Is Happening,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.001,0.005,244,292,1,0,1,1,1,0,311,1,408,1,-,-,468,-,-,-,-,-,-,-,-,-,-
411,518,469,Yes,COLLINGSWORTH FAMILY,Two Or Three,Gaither,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,235,196,1,0,1,1,1,0,534,1,409,1,-,-,469,-,-,-,-,-,-,-,-,-,-
399,485,470,Yes,KRAMERS,Let Me Be The Well,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,227,189,1,0,1,1,1,0,271,1,410,1,-,-,470,-,-,-,-,-,-,-,-,-,-
412,514,471,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,255,209,1,0,1,1,1,0,431,1,411,1,-,-,471,-,-,-,-,-,-,-,-,-,-
405,512,472,Yes,TRIBUTE QUARTET,Free Indeed,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,283,235,1,0,1,1,1,0,513,1,412,1,-,-,472,-,-,-,-,-,-,-,-,-,-
217,464,473,Yes,STEELES,Braggin' On Jesus,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,278,229,1,0,1,1,1,0,497,1,413,1,-,-,473,-,-,-,-,-,-,-,-,-,-
271,476,474,Yes,MARTY RAYBON/JERRY SALLEY,My Future Ain't What It Used..,Billy Blue Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,272,223,1,0,1,1,1,0,433,1,414,1,-,-,474,-,-,-,-,-,-,-,-,-,-
268,469,475,Yes,LAUREN TALLEY,Say Yes I Am,Horizon,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,279,231,1,0,1,1,1,0,506,1,415,1,-,-,475,-,-,-,-,-,-,-,-,-,-
397,516,476,Yes,GORDON MOTE,The First Song,New Haven,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,266,219,1,0,1,1,1,0,279,1,416,1,-,-,476,866,-,-,-,-,-,-,-,-,-
403,484,477,Yes,NELONS,Beautiful,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,267,220,1,0,1,1,1,0,443,1,417,1,-,-,477,-,-,-,-,-,-,-,-,-,-
398,511,478,Yes,"LAUREN, AMBER & KENNA",A Little Bit Of Heaven,Horizon/Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,259,212,1,0,1,1,1,0,384,1,418,1,-,-,478,-,-,-,-,-,-,-,-,-,-
256,493,479,Yes,TECH N9NE,Red Kingdom,Strange Music,-,3,3,0,1,1,0,0,0,0,1,0,0.005,0.005,0,320,250,1,0,1,1,1,0,403,1,419,1,240,-,479,-,-,-,-,-,1587,-,-,-,-
480,492,480,Yes,NATE SMITH,Raised Up,RCA Nashville,-,3,3,0,1,1,0,0,0,0,0,1,0.002,0.005,-0.003,459,249,1,0,1,1,1,0,274,1,653,0,-,-,480,-,-,-,-,-,-,-,-,-,-
416,519,481,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,1,0,0,0,0,0.001,0.006,-0.005,466,194,1,0,1,1,1,0,569,0,654,0,-,-,481,-,-,-,-,-,-,-,-,-,-
244,470,482,Yes,TIM MENZIES,His Name Is Jesus,New Day,-,3,3,0,1,1,0,1,0,0,0,0,0.001,0.006,-0.005,477,217,1,0,1,1,1,0,558,0,655,0,-,-,482,-,-,-,-,-,-,-,-,-,-
70,408,483,,MORGAN WALLEN,I Wrote The Book,Big Loud/Mercury/Republic,-,3,4,-1,1,2,-1,0,0,1,0,0,0.005,0.005,0,322,252,1,0,1,0.5,1,-0.5,354,1,420,1,-,-,483,-,-,-,-,-,-,-,-,-,-
207,384,484,,LARRY FLEET,Things I Take For Granted,Big Loud,-,3,5,-2,1,2,-1,0,0,1,0,0,0.005,0.011,-0.006,303,161,1,0,1,1,2,-1,408,1,421,1,-,-,484,-,-,-,-,-,-,-,-,-,-
187,234,485,,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,3,8,-5,1,2,-1,0,1,0,0,0,0.006,0.013,-0.007,284,157,1,0,1,0.5,1,-0.5,536,1,422,1,-,-,485,-,-,-,-,-,-,-,-,-,-
127,213,486,,BRAD PAISLEY,The Star Spangled Banner,---,-,3,12,-9,1,3,-2,0,1,0,0,0,0.005,0.009,-0.004,312,172,1,0,1,0.3,1,-0.7,414,1,423,1,-,-,486,-,-,-,-,-,-,-,-,-,-
163,163,487,,DAX,To Be A Man f/Darius Rucker,RECORDS/Columbia,-,3,28,-25,1,10,-9,0,1,0,0,0,0.005,0.009,-0.004,299,169,1,1,1,0.5,5,-4.5,366,1,424,1,-,81,487,-,-,-,-,-,-,-,-,-,-
148,640,488,Yes,STURGILL SIMPSON,All Around You ('20),High Top Mountain,-,2,0,2,1,0,1,1,0,0,0,0,0,0,0,550,509,1,1,1,1,0,1,551,0,656,0,-,-,488,-,-,-,-,-,-,-,-,-,-
377,-,489,Yes,YOLA,Love All Night (Work All Day),Easy Eye Sound,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,327,567,1,1,1,1,0,1,375,1,425,1,-,-,489,-,-,1140,-,-,-,-,-,-,-
132,-,490,Yes,ERNEST,Songs We Used To Sing,Big Loud,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,301,372,1,1,1,1,0,1,342,1,426,1,-,-,490,-,-,-,-,-,-,-,-,-,-
400,-,491,Yes,CALEB LEE HUTCHINSON,Who I Am,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,305,410,1,1,1,1,0,1,262,1,427,1,-,-,491,-,-,-,-,-,-,-,-,-,-
375,-,492,Yes,PARKER MILLSAP,The Real Thing,Okrahoma/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,309,470,1,1,1,1,0,1,283,1,428,1,-,-,492,-,-,-,-,-,-,-,-,-,-
368,-,493,Yes,STURGILL SIMPSON,Juanita f/Willie Nelson,High Top Mt/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,317,510,1,1,1,1,0,1,466,1,429,1,-,-,493,-,-,4178,-,-,-,-,-,-,-
385,-,494,Yes,HAILEY WHITTERS,Ten Year Town,Pigasus/Big Loud,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,324,558,1,1,1,1,0,1,380,1,430,1,-,-,494,-,-,-,-,-,-,-,-,-,-
113,-,495,Yes,MIRANDA LAMBERT,Waxahachie,RCA Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,308,443,1,1,1,1,0,1,358,1,431,1,-,-,495,-,-,-,-,-,-,-,-,-,-
179,-,496,Yes,THE WILDER BLUE,Dixie Darlin',---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,325,559,1,1,1,1,0,1,346,1,432,1,-,-,496,-,-,-,-,-,-,-,-,-,-
271,-,497,Yes,CHRIS STAPLETON,Without Your Love,Mercury Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,318,521,1,1,1,1,0,1,508,1,433,1,-,-,497,-,-,-,-,-,-,-,-,-,-
399,-,498,Yes,JACOB BRYANT,25 In Jail (Unplugged),American Roots,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,295,331,1,1,1,1,0,1,522,1,434,1,-,-,498,-,-,-,-,-,-,-,-,-,-
384,-,499,Yes,COLTER WALL,Cowpoke,La Honda/Thirty Tigers,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,321,546,1,1,1,1,0,1,420,1,435,1,-,-,499,-,-,-,-,-,-,-,-,-,-
374,-,500,Yes,JON WOLFE,Anybody Playin' Sad Songs,Fool Hearted Productions,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,326,565,1,1,1,1,0,1,268,1,436,1,-,-,500,-,-,-,-,-,-,-,-,-,-
