PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
427,-,440,Yes,TODD TILGHMAN,Still To Come,Straight Arrow Records,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,296,569,1,1,1,1,0,1,363,1,390,1,-,-,440,-,-,-,-,-,-,-,-,-,-
441,-,441,Yes,TRIUMPHANT QUARTET,God Is Listening,---,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,299,572,1,1,1,1,0,1,261,1,391,1,-,-,441,-,-,-,-,-,-,-,-,-,-
187,-,442,Yes,GREATER VISION,I Remember The Fish,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,255,405,1,1,1,1,0,1,263,1,392,1,-,-,442,-,-,-,-,-,-,-,-,-,-
418,-,443,Yes,BIG MO,Thinking Outside The Box,Tentop Music Group,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,243,312,1,1,1,1,0,1,502,1,393,1,-,-,443,-,-,-,-,-,-,-,-,-,-
429,-,444,Yes,CHRIS STAPLETON,Weight Of Your World,Mercury Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,286,549,1,1,1,1,0,1,483,1,394,1,-,-,444,-,-,-,-,-,-,-,-,-,-
74,-,445,Yes,MIRANDA LAMBERT,Actin' Up,RCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,334,457,1,1,1,1,0,1,235,1,395,1,-,-,445,-,-,-,-,-,-,-,-,-,-
56,-,446,Yes,WALKER HAYES,Don't Let Her,Monument/Arista Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,329,415,1,1,1,1,0,1,334,1,396,1,-,-,446,-,-,-,-,-,-,-,-,-,-
447,-,447,Yes,CHASE MATTHEW,I Don't Carolina,Warner Nashville/WAR,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,338,473,1,1,1,1,0,1,517,1,397,1,-,-,447,-,-,-,-,-,-,-,-,-,-
167,-,448,Yes,ADAM DOLEAC,Ain't She,Mom & Daddy's Money,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,321,372,1,1,1,1,0,1,481,1,398,1,-,-,448,-,-,-,-,-,-,-,-,-,-
86,-,449,Yes,MORGAN WALLEN,F150-50,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,357,582,1,1,1,1,0,1,287,1,399,1,-,-,449,-,-,-,-,-,-,-,-,-,-
111,-,450,Yes,MORGAN WALLEN,Money On Me,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,358,584,1,1,1,1,0,1,350,1,400,1,-,-,450,-,-,-,-,-,-,-,-,-,-
451,-,451,Yes,MICHAEL WARREN,Stay In Bed,---,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,360,587,1,1,1,1,0,1,509,1,401,1,-,-,451,-,-,-,-,-,-,-,-,-,-
53,-,452,Yes,MIDLAND,Longneck Way To Go f/J. Pardi,Big Machine,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,342,485,1,1,1,1,0,1,528,1,402,1,-,-,452,-,-,-,-,-,-,-,-,-,-
102,-,453,Yes,KIP MOORE,If I Was Your Lover,MCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,344,486,1,1,1,1,0,1,519,1,403,1,-,-,453,-,-,-,-,-,-,-,-,-,-
195,-,454,Yes,DUSTIN LYNCH,Honky Tonk Heartbreaker,Broken Bow,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,337,469,1,1,1,1,0,1,404,1,404,1,-,-,454,-,-,-,-,-,-,-,-,-,-
142,-,455,Yes,DAN + SHAY,Heartbreak On The Map,Warner/WAR,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,319,365,1,1,1,1,0,1,558,1,405,1,-,-,455,-,-,-,-,-,-,-,-,-,-
91,-,456,Yes,FLORIDA GEORGIA LINE,Can't Hide Red f/Jason Aldean,BMLG,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,326,393,1,1,1,1,0,1,362,1,406,1,-,-,456,-,-,-,-,-,-,-,-,-,-
92,-,457,Yes,SCOTTY MCCREERY,Why She Gotta Be Like That,Triple Tigers,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,341,481,1,1,1,1,0,1,530,1,407,1,-,-,457,-,-,-,-,-,-,-,-,-,-
115,-,458,Yes,TROY CARTWRIGHT,That's Why,Tron Donson,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,314,338,1,1,1,1,0,1,464,1,408,1,-,-,458,-,-,-,-,-,-,-,-,-,-
96,-,459,Yes,DRAKE WHITE,Mix 'Em With Whiskey,Reverend White,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,362,592,1,1,1,1,0,1,433,1,409,1,-,-,459,-,-,-,-,-,-,-,-,-,-
59,-,460,Yes,IAN MUNSICK,Long Haul,Warner/WEA,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,347,491,1,1,1,1,0,1,348,1,410,1,-,-,460,-,-,-,-,-,-,-,-,-,-
147,-,461,Yes,BILLY RAY CYRUS,Achy Breaky Heart (2017),Flatwood/In2une Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,318,363,1,1,1,1,0,1,459,1,411,1,-,-,461,-,-,-,-,-,-,-,-,-,-
85,-,462,Yes,CHRIS STAPLETON,Midnight Train To Memphis,Mercury Nashville,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,353,546,1,1,1,1,0,1,442,1,412,1,-,-,462,-,-,899,-,-,-,-,-,-,-
463,-,463,Yes,BRIT TAYLOR,Church Bus,Cut A Shine/Thirty Tigers,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,355,563,1,1,1,1,0,1,455,1,413,1,-,-,463,-,-,1787,-,-,-,-,-,-,-
464,-,464,Yes,TIM RAYBON BAND,That Reunion,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,349,516,1,1,1,1,0,1,370,1,414,1,-,-,464,-,-,-,-,-,-,-,-,-,-
465,-,465,Yes,LONESOME RIVER BAND,Cumberland River Shore,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,336,468,1,1,1,1,0,1,317,1,415,1,-,-,465,-,-,-,-,-,-,-,-,-,-
347,-,466,Yes,THE GOSPEL PLOWBOYS,Don't You Want To Go,Morning Glory Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,328,403,1,1,1,1,0,1,541,1,416,1,-,-,466,-,-,-,-,-,-,-,-,-,-
467,-,467,Yes,TRAY WELLINGTON,Crooked Mind,Mountain Home Music,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,361,589,1,1,1,1,0,1,245,1,417,1,-,-,467,-,-,-,-,-,-,-,-,-,-
468,-,468,Yes,AUTHENTIC UNLIMITED,Big Wheels,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,307,292,1,1,1,1,0,1,537,1,418,1,-,-,468,-,-,-,-,-,-,-,-,-,-
469,-,469,Yes,DARIN & BROOKE ALDRIDGE,Price I Pay f/John Jorgenson,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,305,288,1,1,1,1,0,1,231,1,419,1,-,-,469,-,-,-,-,-,-,-,-,-,-
470,-,470,Yes,TRICIA EAVES,New Dawn,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,323,380,1,1,1,1,0,1,286,1,420,1,-,-,470,-,-,-,-,-,-,-,-,-,-
471,-,471,Yes,JIM LAUDERDALE/PO' RAMBLIN',Long And Lonesome Letting Go,Sky Crunch,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,331,433,1,1,1,1,0,1,476,1,421,1,-,-,471,-,-,-,-,-,-,-,-,-,-
472,-,472,Yes,JERRY SALLEY,Colorado Winter,Very Jerry,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,351,530,1,1,1,1,0,1,465,1,422,1,-,-,472,-,-,-,-,-,-,-,-,-,-
473,-,473,Yes,PITBULL & DOLLY PARTON,Powerful Women,Mr. 305,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,379,506,1,1,1,1,0,1,554,1,423,1,-,70,473,-,169,-,-,-,-,-,730,-,-
474,-,474,Yes,CHRIS STAPLETON,The Day I Die,Mercury Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.003,0,0.003,465,548,1,1,1,1,0,1,366,1,424,1,-,-,474,-,-,-,-,-,-,-,-,-,-
475,-,475,Yes,KENNY CHESNEY,Thinkin' Bout,Blue Chair Bay/WMN/WEA,-,3,0,3,1,0,1,0,1,0,0,0,0.003,0,0.003,407,345,1,1,1,1,0,1,444,1,425,1,-,-,475,-,-,-,-,-,-,-,-,-,-
476,-,476,Yes,JORDAN DAVIS,Good News Sold,MCA Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.003,0,0.003,414,368,1,1,1,1,0,1,485,1,426,1,-,-,476,-,-,-,-,-,-,-,-,-,-
477,-,477,Yes,STEPHEN WILSON JR.,Grief Is Only Love,Big Loud,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,506,600,1,1,1,1,0,1,361,1,674,0,-,-,477,-,-,-,-,-,-,-,-,-,-
478,-,478,Yes,GRANT GILBERT,Turn It Down,River House Artists,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,488,402,1,1,1,1,0,1,413,1,675,0,-,-,478,-,-,-,-,-,-,-,-,-,-
479,-,479,Yes,JULIA COLE,Texas In Louisiana,444 Productions,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,478,351,1,1,1,1,0,1,536,1,676,0,-,-,479,-,-,-,-,-,-,-,-,-,-
480,-,480,Yes,SCOTTY MCCREERY,Love Like This,Triple Tigers,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,494,480,1,1,1,1,0,1,447,1,677,0,-,-,480,-,-,-,-,-,-,-,-,-,-
481,-,481,Yes,CANAAN SMITH,Country Boy Know How,---,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,501,538,1,1,1,1,0,1,529,1,678,0,-,-,481,-,-,-,-,-,-,-,-,-,-
288,-,482,Yes,LAUREN TALLEY,I Believe f/B.Free & Assurance,Horizon,-,3,0,3,1,0,1,1,0,0,0,0,0.001,0,0.001,537,561,1,1,1,1,0,1,587,0,679,0,-,-,482,-,-,-,-,-,-,-,-,-,-
402,-,483,Yes,K.BEARFIELD/B.ALDRIDGE,Heaven's Getting Sweeter..,Thoroughbred,-,3,0,3,1,0,1,1,0,0,0,0,0.001,0,0.001,511,302,1,1,1,1,0,1,583,0,680,0,-,-,483,-,-,-,-,-,-,-,-,-,-
215,474,484,Yes,GAITHER VOCAL BAND,Make The Morning Worth...,Gaither,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,253,199,1,0,1,1,1,0,273,1,427,1,-,-,484,-,-,-,-,-,-,-,-,-,-
398,449,485,Yes,KIM HOPPER,What A Friend We Have In Jesus,KGH Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,261,204,1,0,1,1,1,0,474,1,428,1,-,-,485,-,-,-,-,-,-,-,-,-,-
408,422,486,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,277,213,1,0,1,1,1,0,388,1,429,1,-,-,486,-,-,-,-,-,-,-,-,-,-
369,465,487,Yes,GUARDIANS,Heaven Is Happening,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,257,201,1,0,1,1,1,0,255,1,430,1,-,-,487,-,-,-,-,-,-,-,-,-,-
421,473,488,Yes,GOLD CITY,Help Is On The Way,New Haven,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,254,200,1,0,1,1,1,0,468,1,431,1,-,-,488,-,-,-,-,-,-,-,-,-,-
434,434,489,Yes,BLACKWOOD BROTHERS QUARTET,"I, John",Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,244,194,1,0,1,1,1,0,473,1,432,1,-,-,489,-,-,-,-,-,-,-,-,-,-
418,418,490,Yes,LEFEVRE QUARTET,There Is A Name,New Day,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,273,212,1,0,1,1,1,0,460,1,433,1,-,-,490,-,-,-,-,-,-,-,-,-,-
423,468,491,Yes,ZANE & DONNA KING,Front Porch Sittin',StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,267,211,1,0,1,1,1,0,383,1,434,1,-,-,491,-,-,-,-,-,-,-,-,-,-
412,469,492,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.006,0.006,0,265,207,1,0,1,1,1,0,401,1,435,1,-,-,492,-,-,-,-,-,-,-,-,-,-
185,486,493,Yes,ZACK DYER,What Good Am I,Warner Chappell,-,3,3,0,1,1,0,0,0,1,0,0,0.005,0.005,0,322,226,1,0,1,1,1,0,563,1,436,1,-,-,493,-,-,-,-,-,-,-,-,-,-
43,464,494,Yes,MAREN MORRIS,Dear Hate,Columbia Nashville,-,3,3,0,1,1,0,0,1,0,0,0,0.005,0.001,0.004,346,273,1,0,1,1,1,0,374,1,437,1,-,-,494,-,-,-,-,-,-,-,-,-,-
423,471,495,Yes,THE KENDRICKS,Hardwood Church Pew,---,-,3,3,0,1,1,0,1,0,0,0,0,0.001,0.006,-0.005,529,209,1,0,1,1,1,0,592,0,681,0,-,-,495,-,-,-,-,-,-,-,-,-,-
154,340,496,,JORDAN DAVIS,A Little Lime,MCA Nashville,-,3,5,-2,2,3,-1,0,0,0,0,2,0,0,0,554,366,2,1,2,0.5,0.8,-0.3,198,2,682,0,-,-,496,-,-,-,-,-,-,-,-,-,-
215,292,497,Yes,JEFF & SHERI EASTER,Here Comes Jesus f/ Mo Pitney,She Loved Music,-,3,5,-2,1,1,0,0,1,0,0,0,0.006,0.007,-0.001,252,189,1,1,1,0.5,0.5,0,246,1,438,1,-,-,497,-,-,-,-,-,-,-,-,-,-
301,301,498,Yes,DRAKE MILLIGAN,What I Couldn't Forget,Stoney Creek,-,3,5,-2,1,1,0,0,1,0,0,0,0.005,0.008,-0.003,343,182,1,1,1,0.5,0.5,0,378,1,439,1,-,-,498,-,-,-,-,-,-,-,-,-,-
19,255,499,,KELSEA BALLERINI,Heartfirst,Black River Entertainment,-,3,6,-3,1,3,-2,0,1,0,0,0,0.005,0.006,-0.001,308,193,1,0,1,0.5,1.5,-1,353,1,440,1,-,-,499,-,-,-,-,-,-,-,-,-,-
73,217,500,,MORGAN WALLEN,Neon Star(Country Boy Lullaby),Big Loud/Mercury/Republic,-,3,8,-5,1,3,-2,0,0,1,0,0,0.005,0.016,-0.011,359,149,1,0,1,1,3,-2,225,1,441,1,-,-,500,-,-,-,-,-,-,-,-,-,-
