PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
310,-,437,Yes,DAN TYMINSKI,Church Street Blues,Brad Paul Media,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,397,531,1,1,1,1,0,1,414,1,396,1,-,-,437,-,-,-,-,-,-,-,-,-,-
258,-,438,Yes,DAILEY & VINCENT,That Feel Good Music,Dreamlined/BFD,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,349,377,1,1,1,1,0,1,388,1,397,1,-,-,438,-,-,-,-,-,-,-,-,-,-
439,-,439,Yes,GOODWIN BROTHERS,Fall Of The Year,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,356,400,1,1,1,1,0,1,289,1,398,1,-,-,439,-,-,-,-,-,-,-,-,-,-
440,-,440,Yes,WILLIAMSON BRANCH,Kentucky Highway,Pinecastle,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,401,550,1,1,1,1,0,1,395,1,399,1,-,-,440,-,-,-,-,-,-,-,-,-,-
441,-,441,Yes,K.BEARFIELD/B.ALDRIDGE,Heaven's Getting Sweeter..,Thoroughbred,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,338,340,1,1,1,1,0,1,428,1,400,1,-,-,441,-,-,-,-,-,-,-,-,-,-
278,-,442,Yes,MICHAEL LEE,God's Country,Red Hen,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,376,448,1,1,1,1,0,1,356,1,401,1,-,-,442,-,-,-,-,-,-,-,-,-,-
145,-,443,Yes,TRIBUTE QUARTET,I Call It Home,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,395,526,1,1,1,1,0,1,269,1,402,1,-,-,443,-,-,-,-,-,-,-,-,-,-
444,-,444,Yes,BOOTH BROTHERS,Stand In The Storm,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,339,343,1,1,1,1,0,1,433,1,403,1,-,-,444,-,-,-,-,-,-,-,-,-,-
391,-,445,Yes,11TH HOUR,Anthem Of The Ages,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,334,318,1,1,1,1,0,1,337,1,404,1,-,-,445,-,-,-,-,-,-,-,-,-,-
276,-,446,Yes,RONNIE BOOTH,Gentle Shepherd,Gaither,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,340,344,1,1,1,1,0,1,398,1,405,1,-,-,446,-,-,-,-,-,-,-,-,-,-
327,-,447,Yes,SCOTTY INMAN,Saved People,Berry Hill Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,365,421,1,1,1,1,0,1,470,1,406,1,-,-,447,-,-,-,-,-,-,-,-,-,-
448,-,448,Yes,SCOTTY INMAN,Anywhere Jesus Is,Berry Hill Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,364,420,1,1,1,1,0,1,475,1,407,1,-,-,448,-,-,-,-,-,-,-,-,-,-
286,-,449,Yes,JOE MULLINS/THE RADIO RAMBLERS,A Folded Flag,Billy Blue Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,382,475,1,1,1,1,0,1,397,1,408,1,-,-,449,-,-,-,-,-,-,-,-,-,-
450,-,450,Yes,BRIAN FREE & ASSURANCE,Meet Me At The Cross,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,343,349,1,1,1,1,0,1,494,1,409,1,-,-,450,-,-,-,-,-,-,-,-,-,-
451,-,451,Yes,LINDSEY GRAHAM,A God Thing,Catapult,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,357,401,1,1,1,1,0,1,379,1,410,1,-,-,451,-,-,-,-,-,-,-,-,-,-
418,-,452,Yes,THE BROWNS,My View From The Valley,Stow Town,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,344,357,1,1,1,1,0,1,511,1,411,1,-,-,452,-,-,-,-,-,-,-,-,-,-
271,-,453,Yes,CRYSTLE ELAM,I'm Going Where,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,353,388,1,1,1,1,0,1,248,1,412,1,-,-,453,-,-,-,-,-,-,-,-,-,-
277,-,454,Yes,CRABB FAMILY,Never Been,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,347,374,1,1,1,1,0,1,453,1,413,1,-,-,454,-,-,-,-,-,-,-,-,-,-
262,-,455,Yes,ENDLESS HIGHWAY,Come Home Kind Of God,Skyland Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,354,391,1,1,1,1,0,1,291,1,414,1,-,-,455,-,-,-,-,-,-,-,-,-,-
253,-,456,Yes,JUSTIFIED QUARTET,Jesus Showed Up,Big Picture,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,368,430,1,1,1,1,0,1,285,1,415,1,-,-,456,-,-,-,-,-,-,-,-,-,-
200,-,457,Yes,KINGDOM HEIRS,I'll Never Get Over The...,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,373,440,1,1,1,1,0,1,434,1,416,1,-,-,457,-,-,-,-,-,-,-,-,-,-
154,-,458,Yes,GUARDIANS,God Fights On My Side,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,360,405,1,1,1,1,0,1,340,1,417,1,-,-,458,-,-,-,-,-,-,-,-,-,-
132,-,459,Yes,KENDALL SHAFFER,Ghosts,Rouxbie Music,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,461,500,1,1,1,1,0,1,477,1,418,1,-,-,459,-,-,-,-,-,-,-,-,-,-
373,-,460,Yes,CHASE TYLER,Garth Kinda Night,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,471,530,1,1,1,1,0,1,313,1,419,1,-,-,460,-,-,-,-,-,-,-,-,-,-
340,-,461,Yes,APRIL PROVOST,Mascara And Red Wine,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,456,491,1,1,1,1,0,1,399,1,420,1,-,-,461,-,-,-,-,-,-,-,-,-,-
462,-,462,Yes,BEN RAGSDALE,Writin' This Song,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,458,492,1,1,1,1,0,1,446,1,421,1,-,-,462,-,-,-,-,-,-,-,-,-,-
377,-,463,Yes,KYLE WILSON,Love Me Crazy,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,474,552,1,1,1,1,0,1,358,1,422,1,-,-,463,-,-,-,-,-,-,-,-,-,-
464,-,464,Yes,LAINE LONERO,Broke,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,446,452,1,1,1,1,0,1,435,1,423,1,-,-,464,-,-,-,-,-,-,-,-,-,-
465,-,465,Yes,KONNER JAMES,As Long As My Heart's Beating,KSME Records,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,437,424,1,1,1,1,0,1,330,1,424,1,-,-,465,-,-,-,-,-,-,-,-,-,-
82,-,466,Yes,KYLIE FREY,Spur Of The Moment,Deep Frey'd,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,427,395,1,1,1,1,0,1,295,1,425,1,-,-,466,-,-,-,-,-,-,-,-,-,-
403,-,467,Yes,SARA COLLINS,Your Heart Or Mine,Sound Biscuit,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,420,369,1,1,1,1,0,1,504,1,426,1,-,-,467,-,-,-,-,-,-,-,-,-,-
59,-,468,Yes,PAYTON SMITH,Like I Knew You Would,Big Machine,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,464,508,1,1,1,1,0,1,308,1,427,1,-,-,468,-,-,-,-,-,-,-,-,-,-
56,-,469,Yes,BRETT ELDREDGE,Good Day (2021),Warner/WMN,-,3,0,3,1,0,1,1,0,0,0,0,0,0,0,539,389,1,1,1,1,0,1,536,0,642,0,-,-,469,-,-,-,-,-,-,-,-,-,-
187,-,470,Yes,JUSTIN MOORE & RILEY GREEN,Everybody Get Along,Valory Music Co.,-,3,0,3,1,0,1,1,0,0,0,0,0,0,0,548,468,1,1,1,1,0,1,547,0,643,0,-,-,470,-,-,-,-,-,-,-,-,-,-
449,524,471,Yes,DANIEL CRABTREE,The Gospel Road,Codel,-,3,3,0,1,1,0,0,1,0,0,0,0.005,0.001,0.004,294,303,1,0,1,1,1,0,297,1,428,1,-,-,471,-,-,-,-,-,-,-,-,-,-
457,459,472,Yes,SOUTHBOUND,Somebody Testify,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,387,270,1,0,1,1,1,0,384,1,429,1,-,-,472,-,-,-,-,-,-,-,-,-,-
431,506,473,Yes,TRIBUTE QUARTET,Free Indeed,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,393,274,1,0,1,1,1,0,339,1,430,1,-,-,473,-,-,-,-,-,-,-,-,-,-
425,497,474,Yes,BECKY ISAACS BOWMAN,Way Up On The Mountain,House Of Isaacs,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,341,255,1,0,1,1,1,0,413,1,431,1,-,-,474,-,-,-,-,-,-,-,-,-,-
405,432,475,Yes,KINGDOM HEIRS,I'm Forgiven,Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,374,264,1,0,1,1,1,0,319,1,432,1,-,-,475,-,-,-,-,-,-,-,-,-,-
469,512,476,Yes,KRAMERS,Let Me Be The Well,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,333,253,1,0,1,1,1,0,335,1,433,1,-,-,476,-,-,-,-,-,-,-,-,-,-
447,510,477,Yes,TIM MENZIES,Sanding Off The..f/R.Vincent..,By Grace Records,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,380,266,1,0,1,1,1,0,492,1,434,1,-,-,477,-,-,-,-,-,-,-,-,-,-
398,509,478,Yes,"LAUREN, AMBER & KENNA",A Little Bit Of Heaven,Horizon/Sonlite,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,375,265,1,0,1,1,1,0,272,1,435,1,-,-,478,-,-,-,-,-,-,-,-,-,-
410,504,479,Yes,GORDON MOTE,The First Song,New Haven,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,381,267,1,0,1,1,1,0,512,1,436,1,-,-,479,-,-,-,-,-,-,-,-,-,-
427,503,480,Yes,KAREN PECK & NEW RIVER,Sheaves,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,370,261,1,0,1,1,1,0,409,1,437,1,-,-,480,-,-,-,-,-,-,-,-,-,-
465,499,481,Yes,THE CRAGUNS,Been With Jesus,---,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,348,257,1,0,1,1,1,0,238,1,438,1,-,-,481,-,-,-,-,-,-,-,-,-,-
460,507,482,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,367,259,1,0,1,1,1,0,282,1,439,1,-,-,482,-,-,-,-,-,-,-,-,-,-
252,436,483,Yes,JUSTIFIED QUARTET,Turn Your Back,Big Picture,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,369,260,1,0,1,1,1,0,387,1,440,1,-,-,483,-,-,-,-,-,-,-,-,-,-
185,518,484,Yes,THE PERRYS,Tell The Grave,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,392,273,1,0,1,1,1,0,305,1,441,1,-,-,484,-,-,-,-,-,-,-,-,-,-
187,515,485,Yes,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,394,275,1,0,1,1,1,0,429,1,442,1,-,-,485,-,-,-,-,-,-,-,-,-,-
265,475,486,Yes,PAID IN FULL,Hallelujah For The Blood,StowTown,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,383,268,1,0,1,1,1,0,393,1,443,1,-,-,486,-,-,-,-,-,-,-,-,-,-
303,435,487,Yes,INSPIRATIONS,We Shall Rise,Horizon,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,366,258,1,0,1,1,1,0,382,1,444,1,-,-,487,-,-,-,-,-,-,-,-,-,-
186,527,488,Yes,KAREN PECK & NEW RIVER,The Keepers,Daywind,-,3,3,0,1,1,0,0,1,0,0,0,0.004,0.004,0,371,262,1,0,1,1,1,0,443,1,445,1,-,-,488,1125,-,-,-,-,-,-,-,-,-
120,445,489,Yes,LAINE HARDY,Ground I Grew Up On,Buena Vista/19 Recordings,-,3,3,0,1,1,0,0,0,0,1,0,0.003,0.006,-0.003,434,224,1,1,1,0.5,0.5,0,467,1,446,1,-,-,489,-,-,-,-,-,-,-,-,-,-
466,502,490,Yes,JIM & MELISSA BRADY,"Ever Present, Ever Faithful",Daywind Records,-,3,3,0,1,1,0,1,0,0,0,0,0,0.004,-0.004,528,252,1,0,1,1,1,0,540,0,644,0,-,-,490,-,-,-,-,-,-,-,-,-,-
116,404,491,Yes,LEE GREENWOOD/HOME FREE/USAFB,God Bless The USA (2020),---,-,3,4,-1,1,1,0,0,1,0,0,0,0.004,0.001,0.003,359,305,1,1,1,0.5,0.5,0,250,1,447,1,-,-,491,-,-,-,-,-,-,-,-,-,-
151,315,492,,MARLANA VANHOOSE,Star Spangled Banner,---,-,3,6,-3,1,2,-1,0,0,1,0,0,0.007,0.013,-0.006,264,172,1,0,1,0.5,1,-0.5,401,1,448,1,-,-,492,-,-,-,-,-,-,-,-,-,-
247,312,493,,STEELES,A Hundred Different Altars,StowTown,-,3,6,-3,1,2,-1,0,1,0,0,0,0.004,0.008,-0.004,388,211,1,0,1,0.5,1,-0.5,304,1,449,1,-,-,493,-,-,-,-,-,-,-,-,-,-
230,289,494,,LEFEVRE QUARTET,Nobody Like Jesus,Daywind,-,3,7,-4,1,2,-1,0,1,0,0,0,0.004,0.014,-0.01,378,165,1,0,1,0.5,1,-0.5,252,1,450,1,-,-,494,-,-,-,-,-,-,-,-,-,-
130,265,495,,MORGAN WALLEN,Happy Hour,Big Loud,-,3,8,-5,1,2,-1,0,0,0,1,0,0.007,0.011,-0.004,265,188,1,1,1,0.5,1,-0.5,292,1,451,1,-,-,495,-,-,-,-,-,-,-,-,-,-
208,264,496,,LEFEVRE QUARTET,God's Been Good,New Day,-,3,8,-5,1,2,-1,0,1,0,0,0,0.004,0.011,-0.007,377,183,1,0,1,0.5,1,-0.5,268,1,452,1,-,-,496,-,-,-,-,-,-,-,-,-,-
83,141,497,,THE CURVES,Whatcha Looking At,ROCO Recordings,-,3,47,-44,1,13,-12,1,0,0,0,0,0,0.008,-0.008,535,207,1,0,1,0.1,1,-0.9,541,0,645,0,-,-,497,-,-,-,-,-,-,-,-,-,-
80,136,498,,HARPER GRACE,Sparkle,Curb,-,3,53,-50,1,15,-14,1,0,0,0,0,0,0.01,-0.01,542,193,1,0,1,0.1,1,-0.9,533,0,646,0,-,-,498,-,-,-,-,-,-,-,-,-,-
116,133,499,,CHRIS STAPLETON,I Think I'm In Love With You,Mercury Nashville,-,3,58,-55,1,19,-18,0,0,1,0,0,0.005,0.058,-0.053,322,110,1,1,1,0.1,1.7,-1.6,480,1,453,1,-,-,499,-,-,1475,-,-,-,219,-,-,-
47,711,500,Yes,NIKO MOON,Paradise To Me,RCA Nashville,-,2,0,2,2,0,2,0,0,0,2,0,0.001,0,0.001,518,466,2,2,2,1,0,1,226,2,292,2,-,-,500,-,-,-,-,-,-,-,-,-,-
