PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
64,-,434,Yes,THE CADILLAC THREE,Drunk Like You,Big Machine,-,2,0,2,2,0,2,0,1,0,0,1,0,0,0,505,475,1,1,1,2,0,2,214,2,321,1,-,-,434,-,-,-,-,-,-,-,-,-,-
228,-,435,Yes,BRANDY CLARK,Long Walk,Warner/WMN,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,283,339,1,1,1,1,0,1,442,1,322,1,-,-,435,-,-,-,-,-,-,-,-,-,-
348,-,436,Yes,THIEVING BIRDS,My Sweet Baby,Thieving Birds,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,316,478,1,1,1,1,0,1,295,1,323,1,-,-,436,-,-,-,-,-,-,-,-,-,-
118,-,437,Yes,RANDY ROGERS & WADE BOWEN,Rodeo Clown,Lil' Buddy Toons,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,309,453,1,1,1,1,0,1,308,1,324,1,-,-,437,-,-,-,-,-,-,-,-,-,-
122,-,438,Yes,ASHLEY MCBRYDE,Bible And A .44,Road Life Records,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,296,417,1,1,1,1,0,1,372,1,325,1,-,-,438,-,-,-,-,-,-,-,-,-,-
240,-,439,Yes,BRENT COBB,Diggin' Holes ('16),Low Country Sound/Elektra,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,284,340,1,1,1,1,0,1,399,1,326,1,-,-,439,-,-,-,-,-,-,-,-,-,-
101,-,440,Yes,MAREN MORRIS,I Wish I Was,Columbia Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,300,428,1,1,1,1,0,1,338,1,327,1,-,-,440,-,-,-,-,-,-,-,-,-,-
405,-,441,Yes,CHRIS STAPLETON,"Nashville, TN",Mercury Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,315,465,1,1,1,1,0,1,269,1,328,1,-,-,441,-,-,-,-,-,-,-,-,-,-
346,-,442,Yes,CREED FISHER,Life Of A Workin' Man,Fishdog Records,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,288,360,1,1,1,1,0,1,393,1,329,1,-,-,442,-,-,-,-,-,-,-,-,-,-
406,-,443,Yes,"MEG MCREE, ADAM CHAFFINS...",Gone As It Gets,---,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,297,421,1,1,1,1,0,1,323,1,330,1,-,-,443,-,-,-,-,-,-,-,-,-,-
146,-,444,Yes,MEGAN MORONEY,Why Johnny,Columbia/Columbia Nash,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,299,427,1,1,1,1,0,1,279,1,331,1,-,-,444,-,-,-,-,-,-,-,-,-,-
73,-,445,Yes,OLD DOMINION,Paint The Grass Green,RCA Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,304,434,1,1,1,1,0,1,281,1,332,1,-,-,445,-,-,-,-,-,-,-,-,-,-
179,-,446,Yes,HARDY,screen,Big Loud,-,2,0,2,1,0,1,0,0,0,1,0,0.005,0,0.005,290,374,1,1,1,1,0,1,395,1,333,1,-,-,446,-,-,-,-,-,-,-,-,-,-
337,-,447,Yes,JAKE OWEN,The Ending,Big Loud,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,305,436,1,1,1,1,0,1,341,1,334,1,-,-,447,-,-,-,-,-,-,-,-,-,-
153,-,448,Yes,CARLY PEARCE,Country Music Made Me Do It,Big Machine,-,2,0,2,1,0,1,0,0,0,1,0,0.005,0,0.005,306,444,1,1,1,1,0,1,276,1,335,1,-,-,448,-,-,-,-,-,-,-,-,-,-
122,-,449,Yes,DIERKS BENTLEY,You Can't Bring Me Down,Capitol Nashville,-,2,0,2,1,0,1,0,0,1,0,0,0.005,0,0.005,278,312,1,1,1,1,0,1,437,1,336,1,-,-,449,-,-,-,-,-,-,-,-,-,-
450,-,450,Yes,DOJA CAT,Agora Hills,Kemosabe/RCA,-,2,0,2,1,0,1,0,0,1,0,0,0.003,0,0.003,366,349,1,1,1,1,0,1,428,1,337,1,-,74,450,-,13,-,897,-,47,-,1,-,9
70,-,451,Yes,MORGAN WALLEN,I Wrote The Book,Big Loud/Mercury/Republic,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,398,493,1,1,1,1,0,1,297,1,338,1,-,-,451,-,-,-,-,-,-,-,-,-,-
51,-,452,Yes,JAKE OWEN,Up There Down Here,Big Loud,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,386,437,1,1,1,1,0,1,305,1,339,1,-,-,452,-,-,-,-,-,-,-,-,-,-
353,-,453,Yes,JASON ISBELL & THE 400 UNIT,Dreamsicle,Southeastrn/Thirty Tigers,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,378,384,1,1,1,1,0,1,363,1,340,1,-,-,453,-,-,10505,-,-,-,-,-,-,-
401,-,454,Yes,CRAIG GERDES,You're Not In The Picture..,VMG Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,375,368,1,1,1,1,0,1,365,1,341,1,-,-,454,-,-,-,-,-,-,-,-,-,-
226,-,455,Yes,BILLY STRINGS,Watch It Fall,Rounder/Concord,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,394,468,1,1,1,1,0,1,317,1,342,1,-,-,455,-,-,-,-,-,-,-,-,-,-
408,-,456,Yes,ERNEST,Comfortable When I'm Crazy,Big Loud,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,369,357,1,1,1,1,0,1,402,1,343,1,-,-,456,-,-,-,-,-,-,-,-,-,-
362,-,457,Yes,LARRY FLEET,Lied About Love,Big Loud,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,372,363,1,1,1,1,0,1,379,1,344,1,-,-,457,-,-,-,-,-,-,-,-,-,-
363,-,458,Yes,STURGILL SIMPSON,Hero ('20),High Top Mt/Thirty Tigers,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,391,461,1,1,1,1,0,1,303,1,345,1,-,-,458,-,-,-,-,-,-,-,-,-,-
104,-,459,Yes,ALAN JACKSON,Wishful Drinkin',EMI Nashville,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,379,385,1,1,1,1,0,1,380,1,346,1,-,-,459,-,-,-,-,-,-,-,-,-,-
301,-,460,Yes,AARON LEWIS,Sinner f/Willie Nelson,Dot,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,382,411,1,1,1,1,0,1,350,1,347,1,-,-,460,-,-,-,-,-,-,-,-,-,-
85,-,461,Yes,LAINEY WILSON,Sayin' What I'm Thinkin',Broken Bow,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,402,506,1,1,1,1,0,1,258,1,348,1,-,-,461,-,-,-,-,-,-,-,-,-,-
378,-,462,Yes,SIERRA FERRELL,Jeremiah,Rounder/Concord,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,371,359,1,1,1,1,0,1,404,1,349,1,-,-,462,-,-,-,-,-,-,-,-,-,-
140,-,463,Yes,CANAAN SMITH,High Country,Round Here/AWAL,-,2,0,2,1,0,1,0,1,0,0,0,0.003,0,0.003,392,463,1,1,1,1,0,1,285,1,350,1,-,-,463,-,-,-,-,-,-,-,-,-,-
71,-,464,Yes,ABBY LEIGH ANDERSON,Star Spangled Banner,---,-,2,0,2,1,0,1,0,0,1,0,0,0.003,0,0.003,362,305,1,1,1,1,0,1,447,1,351,1,-,-,464,-,-,-,-,-,-,-,-,-,-
465,-,465,Yes,JASON ALDEAN,Highway Desperado,Macon Music/Broken Bow,-,2,0,2,1,0,1,0,0,0,1,0,0.002,0,0.002,404,298,1,1,1,1,0,1,452,1,352,1,-,-,465,-,-,-,-,-,-,-,-,-,-
139,-,466,Yes,JASON ALDEAN,Whose Rearview,Macon Music/Broken Bow,-,2,0,2,1,0,1,0,0,0,1,0,0.002,0,0.002,405,300,1,1,1,1,0,1,440,1,353,1,-,-,466,-,-,-,-,-,-,-,-,-,-
94,-,467,Yes,ZACH BRYAN,Fear And Friday's,Warner,-,2,0,2,1,0,1,0,0,0,0,1,0.001,0,0.001,432,326,1,1,1,1,0,1,411,1,489,0,-,-,467,-,-,-,-,-,-,-,-,-,-
350,-,468,Yes,DAVID JOSEPH KROPF,Cold Case Breakthrough,---,-,2,0,2,1,0,1,1,0,0,0,0,0,0,0,491,405,1,1,1,1,0,1,484,0,490,0,-,-,468,-,-,-,-,-,-,-,-,-,-
469,525,469,Yes,DALLAS SMITH,How Do You Miss Me,Local Hay/Big Loud,-,2,2,0,1,1,0,0,0,1,0,0,0.005,0.001,0.004,314,294,1,0,1,1,1,0,320,1,354,1,-,-,469,-,-,-,-,-,-,-,-,-,-
75,532,470,Yes,MORGAN WALLEN,Keith Whitley,Big Loud/Mercury/Republic,-,2,2,0,1,1,0,0,0,1,0,0,0.005,0.001,0.004,317,296,1,1,1,0.5,0.5,0,289,1,355,1,-,-,470,-,-,-,-,-,-,-,-,-,-
91,494,471,Yes,TRAVIS DENNING,Strawberry Wine And A Cheap...,Mercury Nashville,-,2,2,0,1,1,0,0,0,1,0,0,0.005,0.005,0,286,225,1,0,1,1,1,0,427,1,356,1,-,-,471,-,-,-,-,-,-,-,-,-,-
153,537,472,Yes,TYLER CHILDERS,Universal Sound,HickmanHoll/Thirty Tigers,-,2,2,0,1,1,0,0,0,0,0,1,0.001,0,0.001,437,334,1,0,1,1,1,0,422,1,491,0,-,-,472,-,-,-,-,-,-,-,-,-,-
148,533,473,Yes,STURGILL SIMPSON,All Around You ('20),High Top Mountain,-,2,2,0,1,1,0,1,0,0,0,0,0,0,0,499,460,1,0,1,1,1,0,500,0,492,0,-,-,473,-,-,-,-,-,-,-,-,-,-
138,384,474,Yes,TYLER CHILDERS,Country Square,Hickman Holler/RCA,-,2,4,-2,1,1,0,0,0,1,0,0,0.005,0.001,0.004,281,286,1,1,1,0.5,0.5,0,408,1,357,1,-,-,474,-,-,-,-,-,-,-,-,-,-
143,358,475,,KACEY MUSGRAVES,High Time,Mercury,-,2,4,-2,1,2,-1,0,0,1,0,0,0.005,0.001,0.004,302,292,1,0,1,1,2,-1,333,1,358,1,-,-,475,-,-,-,-,-,-,-,-,-,-
125,356,476,,TYLER CHILDERS,Bus Route,Hickman Holler/RCA,-,2,4,-2,1,2,-1,0,0,0,0,1,0.001,0.006,-0.005,436,215,1,0,1,1,2,-1,421,1,493,0,-,-,476,-,-,-,-,-,-,-,-,-,-
87,313,477,Yes,DREW PARKER,Party In The Back,Make Wake Artists,-,2,5,-3,1,1,0,0,1,0,0,0,0.003,0.003,0,387,269,1,1,1,0.5,0.5,0,312,1,359,1,-,-,477,-,-,-,-,-,-,-,-,-,-
35,296,478,,TAYLOR SWIFT,I Bet You Think About Me,Republic/MCA Nashville,-,2,6,-4,1,3,-2,0,0,0,1,0,0.003,0.004,-0.001,395,259,1,0,1,1,3,-2,318,1,360,1,-,-,478,-,-,-,-,-,-,-,-,-,-
40,197,479,,KASSI ASHTON,Drive You Out Of My Mind,MCA Nashville/Interscope,-,2,18,-16,1,7,-6,1,0,0,0,0,0,0.024,-0.024,467,141,1,0,1,0.3,2.3,-2,463,0,494,0,-,-,479,-,890,-,-,-,-,-,-,-,-
90,168,480,,LUKE COMBS & MIRANDA LAMBERT,Outrunnin' Your Memory,River House/Columbia Nash,-,2,34,-32,1,7,-6,0,0,0,0,1,0.001,0.022,-0.021,438,146,1,0,1,0.1,1,-0.9,407,1,495,0,-,-,480,-,-,-,-,-,-,-,-,-,-
115,115,481,,EMILY BROOKE,Hungover You,---,-,2,97,-95,1,20,-19,0,0,0,0,1,0.001,0.063,-0.062,429,115,1,0,1,0.1,2.9,-2.7,455,1,496,0,-,-,481,-,-,-,-,-,-,-,-,-,-
56,614,482,Yes,STEPHANIE QUAYLE,Selfish,Rebel Engine,-,1,0,1,1,0,1,0,0,0,0,1,0,0,0,498,448,1,1,1,1,0,1,280,1,497,0,-,-,482,-,-,-,-,-,-,-,-,-,-
47,592,483,Yes,EASTON CORBIN,I Can't Decide,Stone Country,-,1,0,1,1,0,1,0,1,0,0,0,0,0,0,478,343,1,1,1,1,0,1,424,1,361,1,-,-,483,-,-,-,-,-,-,-,-,-,-
263,590,484,Yes,TAYLOR SWIFT,Begin Again (Taylor's Version),Republic,-,1,0,1,1,0,1,1,0,0,0,0,0,0,0,501,470,1,1,1,1,0,1,504,0,498,0,-,-,484,-,-,-,-,-,-,-,-,-,-
38,594,485,Yes,BRANDY CLARK,Girl Next Door,Warner Bros./WMN,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,477,338,1,1,1,1,0,1,415,1,362,1,-,-,485,-,-,-,-,-,-,-,-,-,-
192,599,486,Yes,TAYLOR SWIFT,Now That We... (Taylor's Vers),Republic,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,502,471,1,1,1,1,0,1,300,1,363,1,-,183,486,-,95,-,-,-,-,-,-,-,-
52,598,487,Yes,DREW BALDRIDGE,Guns & Roses,Cold River,-,1,0,1,1,0,1,1,0,0,0,0,0,0,0,468,308,1,1,1,1,0,1,462,0,499,0,-,-,487,-,-,-,-,-,-,-,-,-,-
187,580,488,Yes,CANAAN SMITH,Here Lately,---,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,500,462,1,1,1,1,0,1,304,1,364,1,-,-,488,-,-,-,-,-,-,-,-,-,-
35,579,489,Yes,SETH ENNIS,Woke Up In Nashville,Arista Nashville,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,484,356,1,1,1,1,0,1,403,1,365,1,-,-,489,-,-,-,-,-,-,-,-,-,-
59,607,490,Yes,DREW BALDRIDGE,Senior Year,Patoka Sounds,-,1,0,1,1,0,1,0,0,0,1,0,0,0,0,469,309,1,1,1,1,0,1,451,1,366,1,-,-,490,-,-,-,-,-,-,-,-,-,-
76,602,491,Yes,JOHN KING,Try Saying Goodbye,Starstruck/in2une,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,490,401,1,1,1,1,0,1,370,1,367,1,-,-,491,-,-,-,-,-,-,-,-,-,-
69,-,492,Yes,BROWN & GRAY,Top Down,NHMM,-,1,0,1,1,0,1,0,1,0,0,0,0,0,0,472,324,1,1,1,1,0,1,459,1,368,1,-,-,492,-,-,-,-,-,-,-,-,-,-
62,-,493,Yes,PARMALEE,Hotdamalama,Stoney Creek,-,1,0,1,1,0,1,0,0,0,1,0,0,0,0,495,442,1,1,1,1,0,1,322,1,369,1,-,-,493,-,-,-,-,-,-,-,-,-,-
58,-,494,Yes,CAM,Classic,Triple Tigers,-,1,0,1,1,0,1,0,0,1,0,0,0,0,0,473,330,1,1,1,1,0,1,412,1,370,1,-,-,494,-,-,-,-,-,-,-,-,-,-
51,-,495,Yes,JACKIE LEE,Getting Over You,Broken Bow,-,1,0,1,1,0,1,0,1,0,0,0,0,0,0,493,408,1,1,1,1,0,1,348,1,371,1,-,-,495,-,-,-,-,-,-,-,-,-,-
57,566,496,Yes,ABBY ANDERSON,Good Lord,Black River Entertainment,-,1,1,0,1,1,0,1,0,0,0,0,0,0,0,465,304,1,0,1,1,1,0,464,0,500,0,-,-,496,-,-,-,-,-,-,-,-,-,-
54,546,497,Yes,RYAN HURD,Love In A Bar,RCA Nashville,-,1,1,0,1,1,0,0,0,1,0,0,0,0,0,487,382,1,0,1,1,1,0,376,1,372,1,-,-,497,-,-,-,-,-,-,-,-,-,-
53,554,498,Yes,KASSI ASHTON,Dates In Pickup Trucks,Interscope/MCA Nashville,-,1,1,0,1,1,0,0,0,0,0,1,0,0,0,466,306,1,0,1,1,1,0,433,1,501,0,-,-,498,-,-,-,-,-,-,-,-,-,-
42,545,499,Yes,BROOKE EDEN,Act Like You Don't,Red Bow,-,1,1,0,1,1,0,0,0,0,0,1,0,0,0,481,353,1,0,1,1,1,0,409,1,502,0,-,-,499,-,-,-,-,-,-,-,-,-,-
103,557,500,Yes,CORBETTE JACKSON,Dandelion,Channel Greatness,-,1,1,0,1,1,0,0,1,0,0,0,0,0,0,488,386,1,0,1,1,1,0,397,1,373,1,-,-,500,-,-,-,-,-,-,-,-,-,-
